0.716445 0 0 0
11.3835 1 0 0
0.28701 0 1 0
13.9834 0 0 1
0.0444761 2 0 0
0.183359 1 1 0
-0.0559806 0 2 0
1.26498 1 0 1
0.12893 0 1 1
-2.61748 0 0 2
0.0905513 3 0 0
0.0714694 2 1 0
-0.0418263 1 2 0
0.00617271 0 3 0
0.229423 2 0 1
0.14177 1 1 1
-0.014063 0 2 1
-0.0376702 1 0 2
0.0471388 0 1 2
0.558774 0 0 3
0.0161089 4 0 0
0.0199377 3 1 0
-0.0114581 2 2 0
0.0198709 1 3 0
-0.01228 0 4 0
0.0515784 3 0 1
0.0101427 2 1 1
-0.0166543 1 2 1
0.0126601 0 3 1
0.0241056 2 0 2
-0.127686 1 1 2
-0.0122705 0 2 2
-0.00845922 1 0 3
-0.128304 0 1 3
-0.104268 0 0 4
