-0.0165332 0 0 0
0.000506936 1 0 0
7.83491 0 1 0
0.00179573 0 0 1
-0.00092818 2 0 0
0.245453 1 1 0
0.000242164 0 2 0
-0.000550852 1 0 1
0.0778274 0 1 1
-0.000339018 0 0 2
-0.000641909 3 0 0
-0.0222317 2 1 0
0.000462099 1 2 0
-0.00315363 0 3 0
-0.000468443 2 0 1
0.01291 1 1 1
0.000152257 0 2 1
-0.000325979 1 0 2
-0.0103296 0 1 2
-0.000141948 0 0 3
-0.000163517 4 0 0
-0.00953978 3 1 0
0.000170507 2 2 0
-0.00073643 1 3 0
0 0 4 0
-0.000184214 3 0 1
-0.00576886 2 1 1
0.000120053 1 2 1
0.000401214 0 3 1
-0.000188786 2 0 2
-0.00469344 1 1 2
0 0 2 2
-0.000146439 1 0 3
0.000273638 0 1 3
0 0 0 4
