0.000125378 0 0 0 0
0.00105717 1 0 0 0
-0.000525183 0 1 0 0
0.0384817 0 0 1 0
-0.0503738 0 0 0 1
0.00345594 2 0 0 0
0.00104423 1 1 0 0
-0.00152074 0 2 0 0
0.0215935 1 0 1 0
0.0205905 0 1 1 0
-0.000395975 0 0 2 0
-0.00988373 1 0 0 1
-0.00711131 0 1 0 1
0.00141175 0 0 1 1
-0.000290531 0 0 0 2
-0.00272768 3 0 0 0
0.00817818 2 1 0 0
-0.00551056 1 2 0 0
0.00136078 0 3 0 0
-0.0107937 2 0 1 0
-0.03641 1 1 1 0
0.0123589 0 2 1 0
-0.00102326 1 0 2 0
-0.00479856 0 1 2 0
0.0164893 0 0 3 0
0.0249959 2 0 0 1
-0.00141761 1 1 0 1
0.0068145 0 2 0 1
-0.00406705 1 0 1 1
0.00600026 0 1 1 1
-0.0292189 0 0 2 1
0.00324498 1 0 0 2
-0.00136101 0 1 0 2
0.0130711 0 0 1 2
0.000237683 0 0 0 3
-0.0103093 4 0 0 0
-0.002712 3 1 0 0
0.0165315 2 2 0 0
-0.00898689 1 3 0 0
0.00181303 0 4 0 0
-0.0204293 3 0 1 0
0.0584155 2 1 1 0
-0.0649363 1 2 1 0
0.00863233 0 3 1 0
-0.00563898 2 0 2 0
-0.00651751 1 1 2 0
0.00860797 0 2 2 0
-0.00675863 1 0 3 0
-0.0202861 0 1 3 0
0.00336373 0 0 4 0
0.00203616 3 0 0 1
-0.00778544 2 1 0 1
0.020151 1 2 0 1
-0.00245831 0 3 0 1
0.0147685 2 0 1 1
-0.0175255 1 1 1 1
-0.002173 0 2 1 1
0.0542835 1 0 2 1
0.0288418 0 1 2 1
-0.00289632 0 0 3 1
-0.00915736 2 0 0 2
0.0179976 1 1 0 2
-0.00377036 0 2 0 2
-0.0642744 1 0 1 2
-0.0191729 0 1 1 2
-0.000345481 0 0 2 2
0.0200174 1 0 0 3
0.00614547 0 1 0 3
0.000414901 0 0 1 3
0 0 0 0 4
