0.188964 0 0 0 0
0.329815 1 0 0 0
-0.721415 0 1 0 0
5.82646 0 0 1 0
-7.49672 0 0 0 1
0.0550988 2 0 0 0
0.770465 1 1 0 0
-0.433666 0 2 0 0
-3.47761 1 0 1 0
6.92736 0 1 1 0
-0.657811 0 0 2 0
1.6566 1 0 0 1
-3.96594 0 1 0 1
1.06311 0 0 1 1
-0.340727 0 0 0 2
2.05824 3 0 0 0
-3.16554 2 1 0 0
1.95788 1 2 0 0
-0.331657 0 3 0 0
1.1466 2 0 1 0
-0.653622 1 1 1 0
-1.43711 0 2 1 0
-1.57315 1 0 2 0
-0.473378 0 1 2 0
5.19911 0 0 3 0
0.76145 2 0 0 1
-4.2126 1 1 0 1
4.02921 0 2 0 1
1.06091 1 0 1 1
0.815601 0 1 1 1
-9.00127 0 0 2 1
-0.237567 1 0 0 2
-0.0762172 0 1 0 2
4.80383 0 0 1 2
-0.716042 0 0 0 3
-2.24351 4 0 0 0
3.39118 3 1 0 0
-1.71693 2 2 0 0
-0.578209 1 3 0 0
0.277582 0 4 0 0
-6.34044 3 0 1 0
10.1495 2 1 1 0
-0.760092 1 2 1 0
-2.80675 0 3 1 0
-3.89139 2 0 2 0
5.96651 1 1 2 0
1.13978 0 2 2 0
5.59816 1 0 3 0
-13.3229 0 1 3 0
-0.18737 0 0 4 0
3.48147 3 0 0 1
-4.04737 2 1 0 1
-4.49253 1 2 0 1
4.00996 0 3 0 1
4.32981 2 0 1 1
-6.95739 1 1 1 1
-2.38939 0 2 1 1
-11.5795 1 0 2 1
31.7583 0 1 2 1
-0.245295 0 0 3 1
-0.961771 2 0 0 2
2.01333 1 1 0 2
0.887813 0 2 0 2
9.44646 1 0 1 2
-26.0728 0 1 1 2
0.707952 0 0 2 2
-2.66658 1 0 0 3
7.14496 0 1 0 3
-0.350376 0 0 1 3
0.0274626 0 0 0 4
