-0.000629234 0 0 0 0
0.00317798 1 0 0 0
-0.00467624 0 1 0 0
0.0573951 0 0 1 0
-0.0534045 0 0 0 1
0.00416724 2 0 0 0
-0.00573039 1 1 0 0
0.00466296 0 2 0 0
-0.00621161 1 0 1 0
-0.0099395 0 1 1 0
-0.00176795 0 0 2 0
-0.00347228 1 0 0 1
0.0244188 0 1 0 1
-0.011818 0 0 1 1
0.00482045 0 0 0 2
0.00549529 3 0 0 0
-0.00734532 2 1 0 0
-0.000271812 1 2 0 0
0.00096243 0 3 0 0
-0.0229036 2 0 1 0
0.0200969 1 1 1 0
-0.0157088 0 2 1 0
0.0331953 1 0 2 0
-0.0027549 0 1 2 0
-0.0115794 0 0 3 0
-0.00332987 2 0 0 1
0.0130394 1 1 0 1
-0.00861611 0 2 0 1
-0.0494214 1 0 1 1
0.0313491 0 1 1 1
0.0188589 0 0 2 1
0.0206034 1 0 0 2
-0.0327957 0 1 0 2
-0.0165593 0 0 1 2
0.0030997 0 0 0 3
-0.00397489 4 0 0 0
0.0172869 3 1 0 0
-0.0283133 2 2 0 0
0.0207611 1 3 0 0
-0.00643451 0 4 0 0
-0.0700521 3 0 1 0
0.160922 2 1 1 0
-0.11273 1 2 1 0
0.0495414 0 3 1 0
0.000970007 2 0 2 0
-0.034242 1 1 2 0
-0.00318996 0 2 2 0
0.00682502 1 0 3 0
0.0371357 0 1 3 0
0.0127653 0 0 4 0
0.0551841 3 0 0 1
-0.165588 2 1 0 1
0.142218 1 2 0 1
-0.0628858 0 3 0 1
-0.00990065 2 0 1 1
0.059716 1 1 1 1
0.0329026 0 2 1 1
0.00627308 1 0 2 1
-0.112328 0 1 2 1
-0.0179061 0 0 3 1
0.0194193 2 0 0 2
-0.0640088 1 1 0 2
-0.00369519 0 2 0 2
-0.028739 1 0 1 2
0.11378 0 1 1 2
0.00272896 0 0 2 2
0.0133211 1 0 0 3
-0.041559 0 1 0 3
0.0059344 0 0 1 3
-0.00177785 0 0 0 4
-0.00436391 5 0 0 0
0.0231659 4 1 0 0
-0.0101835 3 2 0 0
-0.0126357 2 3 0 0
0.0142055 1 4 0 0
-0.00361713 0 5 0 0
-0.0183035 4 0 1 0
-0.113065 3 1 1 0
0.259034 2 2 1 0
-0.179543 1 3 1 0
0.0428601 0 4 1 0
-0.208809 3 0 2 0
0.525743 2 1 2 0
-0.449647 1 2 2 0
0.10868 0 3 2 0
0.0534186 2 0 3 0
-0.0526881 1 1 3 0
0.0104224 0 2 3 0
-0.0588227 1 0 4 0
-0.0154438 0 1 4 0
-0.00737436 0 0 5 0
0.0303586 4 0 0 1
0.0132956 3 1 0 1
-0.122105 2 2 0 1
0.102511 1 3 0 1
-0.0228688 0 4 0 1
0.269999 3 0 1 1
-0.808235 2 1 1 1
0.798909 1 2 1 1
-0.228656 0 3 1 1
-0.183798 2 0 2 1
0.161385 1 1 2 1
0.00870879 0 2 2 1
0.174633 1 0 3 1
0.027076 0 1 3 1
0.0254708 0 0 4 1
-0.0972915 3 0 0 2
0.347819 2 1 0 2
-0.411409 1 2 0 2
0.14089 0 3 0 2
0.134304 2 0 1 2
-0.0652756 1 1 1 2
-0.0737644 0 2 1 2
-0.188741 1 0 2 2
0.00109774 0 1 2 2
-0.0265385 0 0 3 2
-0.0179706 2 0 0 3
-0.0249364 1 1 0 3
0.0502606 0 2 0 3
0.0921079 1 0 1 3
-0.031167 0 1 1 3
0.012952 0 0 2 3
-0.0174919 1 0 0 4
0.0163948 0 1 0 4
-0.00218355 0 0 1 4
0 0 0 0 5
-0.000323698 6 0 0 0
0.0231289 5 1 0 0
-0.0224139 4 2 0 0
-0.00985616 3 3 0 0
0.0284925 2 4 0 0
-0.0185342 1 5 0 0
0.00428289 0 6 0 0
0.0201695 5 0 1 0
-0.216128 4 1 1 0
0.48868 3 2 1 0
-0.477264 2 3 1 0
0.240186 1 4 1 0
-0.0539857 0 5 1 0
-0.16424 4 0 2 0
