!Nominal recon coefficients for HKS
!
! focal plane rotation coeffs(4)
! detector offsets
! Z position of true focus
! recostruction matrix elements
! <theta y phi delta | nmpq>;(x**n xp**m y**p yp**q)
!
h_ang_slope_x   = -0.00
h_ang_slope_y   = -0.00
h_ang_offset_x  = 0.0
h_ang_offset_y  = -0.000
h_det_offset_x  = 0.00
h_det_offset_y  = 0.0
h_z_true_focus  = 0.0
Center_of_hxf   = 0.0
Center_of_hxpf  = 0.0
Center_of_hyf   = 0.0
Center_of_hypf  = 0.0
Nfactor_of_hxf  = 60.0
Nfactor_of_hxpf = 0.15
Nfactor_of_hyf  = 6.0
Nfactor_of_hypf = 0.01
 ---------------------------------------------------------------------
  1.191910  -0.109664  -0.000642 942.182000 0 0 0 0
  0.160680   0.027466   0.001774  68.101100 1 0 0 0
  0.013424  -0.090104  -0.003631 -60.726400 0 1 0 0
  0.001571   0.000909   0.057319  -0.044078 0 0 1 0
 -0.001207  -0.000542  -0.054626  -0.072974 0 0 0 1
 -0.034035   0.005450   0.003259   1.448610 2 0 0 0
  0.062365   0.001326  -0.008962  -7.061340 1 1 0 0
 -0.004724  -0.008570   0.006236   8.705400 0 2 0 0
  0.012873   0.002353   0.003326   1.121420 1 0 1 0
 -0.008543  -0.002525  -0.016617  -0.577150 0 1 1 0
 -0.008688  -0.001706  -0.003753  -0.482548 0 0 2 0
 -0.004005  -0.001346  -0.007485  -0.233653 1 0 0 1
  0.002823   0.001575   0.025954  -0.171721 0 1 0 1
  0.009414   0.001878   0.001594   0.448813 0 0 1 1
 -0.001268   0.000134   0.000381   0.132113 0 0 0 2
  0.003178  -0.005040   0.008675  -0.389767 3 0 0 0
  0.001118   0.010701  -0.018883   1.818900 2 1 0 0
 -0.010595  -0.007803   0.013336  -1.741960 1 2 0 0
  0.008662   0.001430  -0.004031   0.035419 0 3 0 0
  0.019923   0.000311   0.001269   2.802850 2 0 1 0
 -0.034841  -0.000614   0.005017  -4.949870 1 1 1 0
  0.015916   0.000327  -0.007035   2.717330 0 2 1 0
  0.009171  -0.000418   0.017907  -0.368438 1 0 2 0
  0.008242   0.001908   0.007582   1.468500 0 1 2 0
 -0.002875   0.001972  -0.014603   0.234218 0 0 3 0
 -0.018080  -0.001134  -0.015213  -1.813350 2 0 0 1
  0.044437   0.003291   0.035165   4.251850 1 1 0 1
 -0.020527  -0.002007  -0.021626  -2.335670 0 2 0 1
  0.002117   0.003096  -0.019096   1.028080 1 0 1 1
 -0.036149  -0.006870  -0.014824  -3.554920 0 1 1 1
  0.007429  -0.002239   0.025659  -0.353964 0 0 2 1
 -0.005982  -0.001965   0.006514  -0.650021 1 0 0 2
  0.021764   0.005066   0.002327   1.982630 0 1 0 2
 -0.007516   0.000150  -0.016630   0.046984 0 0 1 2
  0.002042   0.000122   0.003099   0.027972 0 0 0 3
  0.001982   0.003549  -0.007975   0.735318 4 0 0 0
 -0.021018  -0.012997   0.026490  -3.055180 3 1 0 0
  0.043391   0.016910  -0.036801   4.088660 2 2 0 0
 -0.033006  -0.011575   0.026562  -2.447220 1 3 0 0
  0.009282   0.003222  -0.007080   0.639166 0 4 0 0
  0.001847  -0.008271  -0.021336  -0.431055 3 0 1 0
 -0.000777   0.025384   0.124470  -0.972764 2 1 1 0
 -0.029560  -0.026437  -0.168421   1.296700 1 2 1 0
  0.013358   0.009565   0.078270  -0.991434 0 3 1 0
 -0.023348   0.002239   0.016892  -2.181830 2 0 2 0
  0.013946  -0.002852  -0.054908   0.997938 1 1 2 0
  0.014169   0.008089   0.008159   1.102630 0 2 2 0
 -0.011411  -0.006430  -0.030958  -1.443090 1 0 3 0
  0.008559  -0.004898   0.052727  -0.804050 0 1 3 0
  0.013447  -0.001712   0.002333   0.950608 0 0 4 0
 -0.014365   0.004773   0.018283  -1.569460 3 0 0 1
  0.041186  -0.014930  -0.099087   6.935580 2 1 0 1
 -0.011620   0.017693   0.147213  -7.141760 1 2 0 1
  0.003559  -0.006283  -0.070719   3.329560 0 3 0 1
  0.050295  -0.000395  -0.032070   3.490320 2 0 1 1
 -0.042728   0.006224   0.076790  -2.378500 1 1 1 1
 -0.007049  -0.015593   0.005223  -0.890863 0 2 1 1
  0.034866   0.011875   0.096020   3.202420 1 0 2 1
 -0.027879   0.008606  -0.149899   1.666840 0 1 2 1
 -0.039318   0.004323  -0.002191  -2.488010 0 0 3 1
 -0.024117  -0.002611   0.010859  -1.559730 2 0 0 2
  0.032209   0.001483  -0.021893   1.888320 1 1 0 2
 -0.010572   0.005815  -0.013499  -0.456210 0 2 0 2
 -0.030354  -0.008455  -0.080629  -2.101740 1 0 1 2
  0.027058  -0.002637   0.128107  -1.226390 0 1 1 2
  0.038557  -0.004273   0.000901   2.330960 0 0 2 2
  0.007357   0.002369   0.018651   0.349359 1 0 0 3
 -0.009306  -0.001204  -0.034457   0.284579 0 1 0 3
 -0.015068   0.001880  -0.000638  -0.915257 0 0 1 3
  0.001773  -0.000317   0.000219   0.109032 0 0 0 4
 ---------------------------------------------------------------------
