16.8561 0 0 0
14.5029 1 0 0
0.00579641 0 1 0
5.36441 0 0 1
0.174744 2 0 0
0.0102508 1 1 0
-0.15137 0 2 0
0.272995 1 0 1
0.00498311 0 1 1
-0.622701 0 0 2
-0.018832 3 0 0
0.00726903 2 1 0
-0.0190845 1 2 0
-0.00120774 0 3 0
0.0366775 2 0 1
0.00875487 1 1 1
0.00453959 0 2 1
-0.0198802 1 0 2
0.00245771 0 1 2
0.0759827 0 0 3
-0.00192529 4 0 0
0.00156523 3 1 0
-0.00538429 2 2 0
-0.0010471 1 3 0
0.00855281 0 4 0
-0.0061801 3 0 1
0.00318629 2 1 1
-0.0081001 1 2 1
-0.000272895 0 3 1
-0.0115523 2 0 2
0.00207251 1 1 2
-0.00338496 0 2 2
-0.00400798 1 0 3
0.0013539 0 1 3
-0.0101669 0 0 4
