1.37161 0 0 0
-0.0131002 1 0 0
6.84231 0 1 0
0.414041 0 0 1
0.246209 2 0 0
0.0396777 1 1 0
0.00521198 0 2 0
0.140944 1 0 1
-0.165504 0 1 1
-0.0449805 0 0 2
0.0416317 3 0 0
-0.0817097 2 1 0
-0.02364 1 2 0
0.00752412 0 3 0
0.0816555 2 0 1
0.00386944 1 1 1
-0.0222216 0 2 1
-0.0104087 1 0 2
0.0473623 0 1 2
-0.0296864 0 0 3
0.0340293 4 0 0
-0.0495383 3 1 0
0.00334465 2 2 0
0.00595274 1 3 0
-0.00155645 0 4 0
0.190123 3 0 1
-0.192945 2 1 1
0.041526 1 2 1
0.00126792 0 3 1
0.343846 2 0 2
-0.276907 1 1 2
0.0431341 0 2 2
0.292681 1 0 3
-0.1412 0 1 3
0.10371 0 0 4
