!Nominal recon coefficients for HES
!
! focal plane rotation coeffs(4)
! detector offsets
! Z position of true focus
! recostruction matrix elements
! <theta y phi delta | nmpq>;(x**n xp**m y**p yp**q)
!
e_ang_slope_x   = -0.00
e_ang_slope_y   = -0.00
e_ang_offset_x  = 0.0
e_ang_offset_y  = -0.000
e_det_offset_x  = 0.00
e_det_offset_y  = 0.0
e_z_true_focus  = 0.0
Center_of_exf   = 0.0
Center_of_expf  = 0.0
Center_of_eyf   = 0.0
Center_of_eypf  = -0.03
Nfactor_of_exf  = 25.0
Nfactor_of_expf = 0.1
Nfactor_of_eyf  = 3.0
Nfactor_of_eypf = 0.01
 ---------------------------------------------------------------------
  0.832611  -0.009130  -0.063624 722.125000 0 0 0 0
  0.098220   0.010216  -0.000392  22.667000 1 0 0 0
  0.003094  -0.094367   0.000153 -20.269800 0 1 0 0
  0.001348  -0.002803   0.019803   0.037176 0 0 1 0
  0.000259   0.001922  -0.032069  -0.163915 0 0 0 1
 -0.015203   0.015201  -0.001832   1.531470 2 0 0 0
  0.022417  -0.010350   0.001150  -3.608960 1 1 0 0
  0.006061   0.001466  -0.000966   3.462290 0 2 0 0
 -0.003844   0.000808   0.004567  -0.167519 1 0 1 0
 -0.001753   0.000552   0.000197  -0.038848 0 1 1 0
  0.003079  -0.001801   0.000619   0.107348 0 0 2 0
  0.005154  -0.004550  -0.004417   0.005934 1 0 0 1
 -0.002441  -0.002992   0.001513  -0.191167 0 1 0 1
  0.000952   0.000379   0.000183  -0.290894 0 0 1 1
 -0.000377   0.000853  -0.000314   0.269399 0 0 0 2
  0.009053  -0.007819   0.000638  -0.244960 3 0 0 0
 -0.015812   0.005162   0.001251   0.022863 2 1 0 0
  0.008924   0.000000  -0.001716   0.316176 1 2 0 0
 -0.001658   0.000000  -0.000351  -0.374481 0 3 0 0
  0.002187   0.004281  -0.009675   0.732907 2 0 1 0
  0.007723   0.010037   0.007865   0.748811 1 1 1 0
  0.002857  -0.004739  -0.001047   0.037137 0 2 1 0
 -0.017221   0.005537  -0.001323  -0.656142 1 0 2 0
  0.002172  -0.003051  -0.000419  -0.056985 0 1 2 0
 -0.004728   0.002243   0.000000  -0.011361 0 0 3 0
 -0.003379  -0.001055   0.013566  -0.437275 2 0 0 1
  0.000316  -0.013326  -0.017244  -0.277913 1 1 0 1
  0.000000   0.005282   0.006455   0.281766 0 2 0 1
  0.002027  -0.008522   0.004994  -0.659342 1 0 1 1
 -0.003363   0.007657  -0.000435   0.087756 0 1 1 1
  0.003527  -0.003372  -0.000514   0.052519 0 0 2 1
 -0.001772   0.006104  -0.001524   0.150586 1 0 0 2
 -0.000573  -0.002123   0.000808  -0.201948 0 1 0 2
  0.002054  -0.001231  -0.000222   0.034223 0 0 1 2
 -0.000180   0.000550   0.000239   0.013555 0 0 0 3
  0.004711  -0.004625   0.000243  -0.164326 4 0 0 0
 -0.039275   0.011321  -0.003382  -0.798084 3 1 0 0
  0.045873  -0.018727  -0.001032   0.627558 2 2 0 0
 -0.038071   0.010428   0.000679  -0.726420 1 3 0 0
  0.007629  -0.002720  -0.001097  -0.019358 0 4 0 0
  0.012372  -0.005004   0.008716  -0.138860 3 0 1 0
 -0.000912  -0.009966  -0.005024  -0.562162 2 1 1 0
  0.006181   0.010482   0.004339   0.331612 1 2 1 0
  0.006642  -0.004099  -0.001629   0.398922 0 3 1 0
  0.032574  -0.009074   0.002275   0.977919 2 0 2 0
 -0.006665   0.017556  -0.005859   1.277160 1 1 2 0
 -0.007232  -0.002346   0.002810  -0.964123 0 2 2 0
  0.022254  -0.007614   0.000690   0.496154 1 0 3 0
 -0.002603  -0.003349   0.001597  -0.215536 0 1 3 0
 -0.000357   0.002152  -0.000512   0.094219 0 0 4 0
 -0.010818   0.015920  -0.008408   1.007980 3 0 0 1
  0.032628   0.000459   0.009663   1.425330 2 1 0 1
  0.000000  -0.004421   0.000167   0.029428 1 2 0 1
  0.003777   0.003134   0.001318   0.397310 0 3 0 1
 -0.061602   0.014508  -0.005321  -2.711340 2 0 1 1
  0.015893  -0.024666   0.006286  -0.452483 1 1 1 1
 -0.009306   0.006149  -0.003187   0.025709 0 2 1 1
 -0.027338   0.013380   0.001650  -0.021129 1 0 2 1
  0.008653   0.001387  -0.001690   0.230190 0 1 2 1
 -0.000368   0.000436  -0.000569   0.027880 0 0 3 1
